	tissue_id	sex	group
GTEX-ZVZQ-0011-R8a-SM-51MR5	Brain_Hypothalamus	female	test
GTEX-1192X-0011-R8b-SM-DO11U	Brain_Hypothalamus	male	train
GTEX-11DXY-0011-R8a-SM-DO11M	Brain_Hypothalamus	male	train
GTEX-11DYG-0011-R8a-SM-DO93F	Brain_Hypothalamus	male	train
GTEX-11DZ1-0011-R8b-SM-DNZZI	Brain_Hypothalamus	male	train
GTEX-11EI6-0011-R8a-SM-DO93M	Brain_Hypothalamus	male	train
GTEX-11H98-0011-R8a-SM-5NQ8V	Brain_Hypothalamus	male	train
GTEX-11OF3-0011-R8b-SM-57WCS	Brain_Hypothalamus	male	train
GTEX-11ONC-0011-R8b-SM-5NQ87	Brain_Hypothalamus	male	train
GTEX-11WQC-0011-R8b-SM-57WCH	Brain_Hypothalamus	male	train
GTEX-11WQK-0011-R8a-SM-5BC7C	Brain_Hypothalamus	male	train
GTEX-11ZUS-0011-R8a-SM-5BC73	Brain_Hypothalamus	male	train
GTEX-12WSA-0011-R8a-SM-5P9EX	Brain_Hypothalamus	male	train
GTEX-12WSM-0011-R8a-SM-5DUWJ	Brain_Hypothalamus	male	train
GTEX-13112-0011-R8b-SM-664OV	Brain_Hypothalamus	male	train
GTEX-131XH-0011-R8a-SM-5EGLL	Brain_Hypothalamus	male	train
GTEX-132Q8-0011-R8b-SM-5DUWX	Brain_Hypothalamus	male	train
GTEX-1399T-0011-R8b-SM-5IJD8	Brain_Hypothalamus	male	train
GTEX-139TS-0011-R8a-SM-5J1NP	Brain_Hypothalamus	male	train
GTEX-13CF2-0011-R8b-SM-5IJCX	Brain_Hypothalamus	male	train
GTEX-13CIG-0011-R8b-SM-5LZX5	Brain_Hypothalamus	male	train
GTEX-13FLV-0011-R8a-SM-5LZZE	Brain_Hypothalamus	male	train
GTEX-13FLW-0011-R8b-SM-5J1MZ	Brain_Hypothalamus	male	train
GTEX-13FXS-0011-R8a-SM-5J1MN	Brain_Hypothalamus	male	train
GTEX-13G51-0011-R8b-SM-5LZZ4	Brain_Hypothalamus	male	train
GTEX-13IVO-0011-R8a-SM-5L3DY	Brain_Hypothalamus	male	train
GTEX-13JVG-0011-R8a-SM-5KM3E	Brain_Hypothalamus	male	train
GTEX-13N1W-0011-R8a-SM-5MR56	Brain_Hypothalamus	male	train
GTEX-13NYB-0011-R8a-SM-5KM4R	Brain_Hypothalamus	male	train
GTEX-13NYS-0011-R8a-SM-5MR5H	Brain_Hypothalamus	male	train
GTEX-13NZA-0011-R8b-SM-5KM2Q	Brain_Hypothalamus	male	train
GTEX-13O3Q-0011-R8b-SM-5KM2J	Brain_Hypothalamus	male	train
GTEX-13OVH-0011-R8b-SM-5MR35	Brain_Hypothalamus	male	train
GTEX-13OVL-0011-R8a-SM-5L3HH	Brain_Hypothalamus	male	train
GTEX-13OW5-0011-R8a-SM-5L3GQ	Brain_Hypothalamus	male	train
GTEX-13OW6-0011-R8a-SM-5L3GF	Brain_Hypothalamus	male	train
GTEX-13OW7-0011-R8b-SM-5L3HR	Brain_Hypothalamus	male	train
GTEX-13OW8-0011-R8a-SM-5L3G5	Brain_Hypothalamus	male	train
GTEX-13PDP-0011-R8b-SM-5O9CS	Brain_Hypothalamus	male	train
GTEX-13RTJ-0011-R8b-SM-5O9DL	Brain_Hypothalamus	male	train
GTEX-13SLW-0011-R8b-SM-5SI64	Brain_Hypothalamus	male	train
GTEX-13X6I-0011-R8a-SM-5PNZF	Brain_Hypothalamus	male	train
GTEX-13X6J-0011-R8b-SM-5PNUA	Brain_Hypothalamus	male	train
GTEX-1445S-0011-R8a-SM-5PNWX	Brain_Hypothalamus	male	train
GTEX-144GL-0011-R8a-SM-5Q5B1	Brain_Hypothalamus	male	train
GTEX-145LU-0011-R8b-SM-5PNZG	Brain_Hypothalamus	male	train
GTEX-145MH-0011-R8a-SM-5PNUL	Brain_Hypothalamus	male	train
GTEX-14753-0011-R8b-SM-5S2U1	Brain_Hypothalamus	male	train
GTEX-1477Z-0011-R8b-SM-5S2RG	Brain_Hypothalamus	male	train
GTEX-147F4-0011-R8b-SM-5S2UN	Brain_Hypothalamus	male	train
GTEX-14ASI-0011-R8b-SM-5S2UB	Brain_Hypothalamus	male	train
GTEX-14BIL-0011-R8b-SM-69LQK	Brain_Hypothalamus	male	test
GTEX-14C5O-0011-R8a-SM-5YYAG	Brain_Hypothalamus	male	test
GTEX-14JIY-0011-R8a-SM-6AJAP	Brain_Hypothalamus	male	test
GTEX-14PJO-0011-R8a-SM-6AJAL	Brain_Hypothalamus	male	test
GTEX-14PN4-0011-R8a-SM-6EU1H	Brain_Hypothalamus	male	test
GTEX-15CHQ-0011-R8b-SM-CNPO4	Brain_Hypothalamus	male	test
GTEX-15G19-0011-R8b-SM-7KUL1	Brain_Hypothalamus	male	test
GTEX-16GPK-0011-R8a-SM-79OMQ	Brain_Hypothalamus	male	test
GTEX-16XZZ-0011-R8b-SM-7LT8S	Brain_Hypothalamus	male	test
GTEX-16YQH-0011-R8a-SM-7DUFB	Brain_Hypothalamus	male	test
GTEX-11GSP-0011-R1a-SM-9QEJ3	Brain_Hippocampus	female	female_test
GTEX-11UD1-0011-R1b-SM-5BC7D	Brain_Hippocampus	female	female_test
GTEX-11ZTS-0011-R1a-SM-5BC71	Brain_Hippocampus	female	female_test
GTEX-11ZVC-0011-R1b-SM-5BC6M	Brain_Hippocampus	female	train
GTEX-12WSD-0011-R1b-SM-5LZVY	Brain_Hippocampus	female	train
GTEX-12ZZX-0011-R1a-SM-5EQ6B	Brain_Hippocampus	female	train
GTEX-1313W-0011-R1b-SM-5EQ4A	Brain_Hippocampus	female	train
GTEX-131YS-0011-R1a-SM-5DUXC	Brain_Hippocampus	female	train
GTEX-13FTY-0011-R1a-SM-5LZXE	Brain_Hippocampus	female	train
GTEX-13JUV-0011-R1a-SM-5LZY4	Brain_Hippocampus	female	train
GTEX-13NZ8-0011-R1b-SM-5KM3V	Brain_Hippocampus	female	train
GTEX-13O3O-0011-R1b-SM-5KM2K	Brain_Hippocampus	female	train
GTEX-13OVJ-0011-R1b-SM-5L3I6	Brain_Hippocampus	female	train
GTEX-13QIC-0011-R1a-SM-5O9CJ	Brain_Hippocampus	female	train
GTEX-13QJC-0011-R1b-SM-5S2UU	Brain_Hippocampus	female	train
GTEX-13S7M-0011-R1b-SM-5PNZE	Brain_Hippocampus	female	train
GTEX-145LS-0011-R1b-SM-5PNUP	Brain_Hippocampus	female	train
GTEX-14BIM-0011-R1a-SM-69LQI	Brain_Hippocampus	female	train
GTEX-14LLW-0011-R1a-SM-5ZZVD	Brain_Hippocampus	female	train
GTEX-14LZ3-0011-R1a-SM-69LP5	Brain_Hippocampus	female	train
GTEX-14PJM-0011-R1a-SM-CNPO3	Brain_Hippocampus	female	train
GTEX-14PQA-0011-R1b-SM-6EU1G	Brain_Hippocampus	female	train
GTEX-15DCD-0011-R1b-SM-6LPIJ	Brain_Hippocampus	female	train
GTEX-15ER7-0011-R1b-SM-7KUE1	Brain_Hippocampus	female	train
GTEX-15UF6-0011-R1a-SM-9QEGH	Brain_Hippocampus	female	train
GTEX-16NPV-0011-R1b-SM-7MGVZ	Brain_Hippocampus	female	train
GTEX-17HG3-0011-R1a-SM-7LG6H	Brain_Hippocampus	female	train
GTEX-17JCI-0011-R1b-SM-718A3	Brain_Hippocampus	female	train
GTEX-183WM-0011-R1a-SM-718A8	Brain_Hippocampus	female	train
GTEX-1A32A-0011-R1a-SM-7P8SQ	Brain_Hippocampus	female	train
GTEX-1B933-0011-R1b-SM-9QEGW	Brain_Hippocampus	female	train
GTEX-1CAV2-0011-R1a-SM-ARZML	Brain_Hippocampus	female	train
GTEX-1EWIQ-0011-R1a-SM-9OSX7	Brain_Hippocampus	female	train
GTEX-1F48J-0011-R1a-SM-9QEIC	Brain_Hippocampus	female	train
GTEX-1GMR8-0011-R1b-SM-CJI2O	Brain_Hippocampus	female	train
GTEX-1GN1U-0011-R1a-SM-CJI25	Brain_Hippocampus	female	train
GTEX-1GZHY-0011-R1a-SM-CE6RR	Brain_Hippocampus	female	train
GTEX-1H1CY-0011-R1a-SM-CKZOZ	Brain_Hippocampus	female	train
GTEX-1J1OQ-0011-R1a-SM-A9G1Z	Brain_Hippocampus	female	train
GTEX-N7MT-0011-R1a-SM-CNPO1	Brain_Hippocampus	female	train
GTEX-NPJ7-0011-R1a-SM-3GACT	Brain_Hippocampus	female	train
GTEX-OHPN-0011-R1A-SM-2I5GB	Brain_Hippocampus	female	train
GTEX-PWO3-0011-R1A-SM-2I5EW	Brain_Hippocampus	female	train
GTEX-Q2AG-0011-R1A-SM-2HMJI	Brain_Hippocampus	female	train
GTEX-QDT8-0011-R1A-SM-32PKS	Brain_Hippocampus	female	train
GTEX-QVJO-0011-R1A-SM-2S1QI	Brain_Hippocampus	female	train
GTEX-QVUS-0011-R1A-SM-3GAD2	Brain_Hippocampus	female	train
GTEX-RNOR-0011-R1A-SM-CNNP5	Brain_Hippocampus	female	train
GTEX-TSE9-0011-R1A-SM-3DB7E	Brain_Hippocampus	female	train
GTEX-WWYW-0011-R1A-SM-3TW8G	Brain_Hippocampus	female	train
GTEX-X4EP-0011-R1A-SM-3P624	Brain_Hippocampus	female	train
GTEX-YFC4-0011-R1a-SM-4V6EH	Brain_Hippocampus	female	train
GTEX-ZE7O-0011-R1a-SM-57WDM	Brain_Hippocampus	female	train
GTEX-ZVZQ-0011-R1a-SM-57WBU	Brain_Hippocampus	female	test
GTEX-11DXW-0011-R1a-SM-DNZZD	Brain_Hippocampus	male	train
GTEX-11EI6-0011-R1a-SM-DO93L	Brain_Hippocampus	male	train
GTEX-11GS4-0011-R1a-SM-DO129	Brain_Hippocampus	male	train
GTEX-11GSO-0011-R1b-SM-57WD3	Brain_Hippocampus	male	train
GTEX-11ONC-0011-R1a-SM-57WD4	Brain_Hippocampus	male	train
GTEX-11TUW-0011-R1a-SM-DO92S	Brain_Hippocampus	male	train
GTEX-11WQC-0011-R1b-SM-DO932	Brain_Hippocampus	male	train
GTEX-1212Z-0011-R1b-SM-5BC72	Brain_Hippocampus	male	train
GTEX-12WSE-0011-R1b-SM-5GU4V	Brain_Hippocampus	male	train
GTEX-12WSF-0011-R1a-SM-5DUVI	Brain_Hippocampus	male	train
GTEX-12WSH-0011-R1a-SM-5GU5V	Brain_Hippocampus	male	train
GTEX-12WSM-0011-R1a-SM-5LZW6	Brain_Hippocampus	male	train
GTEX-13112-0011-R1b-SM-5HL7K	Brain_Hippocampus	male	train
GTEX-131XH-0011-R1a-SM-5DUWA	Brain_Hippocampus	male	train
GTEX-132Q8-0011-R1a-SM-5EGLK	Brain_Hippocampus	male	train
GTEX-1399T-0011-R1b-SM-5DUWN	Brain_Hippocampus	male	train
GTEX-139T8-0011-R1a-SM-5HL75	Brain_Hippocampus	male	train
GTEX-139TT-0011-R1a-SM-5LZVD	Brain_Hippocampus	male	train
GTEX-13CF2-0011-R1a-SM-5LZY1	Brain_Hippocampus	male	train
GTEX-13FHO-0011-R1b-SM-5KLZG	Brain_Hippocampus	male	train
GTEX-13FHP-0011-R1b-SM-5K7XL	Brain_Hippocampus	male	train
GTEX-13FLW-0011-R1b-SM-5LZX2	Brain_Hippocampus	male	train
GTEX-13FXS-0011-R1a-SM-5K7U6	Brain_Hippocampus	male	train
GTEX-13G51-0011-R1a-SM-5LZYR	Brain_Hippocampus	male	train
GTEX-13JVG-0011-R1a-SM-5KM32	Brain_Hippocampus	male	train
GTEX-13N1W-0011-R1b-SM-5MR4T	Brain_Hippocampus	male	train
GTEX-13N2G-0011-R1b-SM-5MR3G	Brain_Hippocampus	male	train
GTEX-13NYB-0011-R1b-SM-5KM4F	Brain_Hippocampus	male	train
GTEX-13NYS-0011-R1b-SM-5MR55	Brain_Hippocampus	male	train
GTEX-13NZA-0011-R1b-SM-5LUAF	Brain_Hippocampus	male	train
GTEX-13O3Q-0011-R1b-SM-5KM3L	Brain_Hippocampus	male	train
GTEX-13OVL-0011-R1a-SM-5L3H5	Brain_Hippocampus	male	train
GTEX-13OW5-0011-R1b-SM-5L3GE	Brain_Hippocampus	male	train
GTEX-13OW6-0011-R1a-SM-5L3HQ	Brain_Hippocampus	male	train
GTEX-13OW7-0011-R1b-SM-5L3HF	Brain_Hippocampus	male	train
GTEX-13OW8-0011-R1a-SM-5L3HI	Brain_Hippocampus	male	train
GTEX-13PDP-0011-R1a-SM-5PNX5	Brain_Hippocampus	male	train
GTEX-13RTJ-0011-R1a-SM-5O9D9	Brain_Hippocampus	male	train
GTEX-13RTL-0011-R1a-SM-5PNZ8	Brain_Hippocampus	male	train
GTEX-13SLW-0011-R1a-SM-5S2W7	Brain_Hippocampus	male	train
GTEX-13X6I-0011-R1b-SM-5PNZC	Brain_Hippocampus	male	train
GTEX-144GL-0011-R1a-SM-5PNZ5	Brain_Hippocampus	male	train
GTEX-144GO-0011-R1a-SM-5PNWO	Brain_Hippocampus	male	train
GTEX-145LU-0011-R1a-SM-5Q5CE	Brain_Hippocampus	male	train
GTEX-145MH-0011-R1b-SM-5PNWY	Brain_Hippocampus	male	train
GTEX-14ABY-0011-R1a-SM-6EU2W	Brain_Hippocampus	male	train
GTEX-14ASI-0011-R1b-SM-5S2TY	Brain_Hippocampus	male	train
GTEX-14C5O-0011-R1b-SM-6AJBW	Brain_Hippocampus	male	train
GTEX-14E6D-0011-R1b-SM-5YYAW	Brain_Hippocampus	male	train
GTEX-14E7W-0011-R1b-SM-5YYAT	Brain_Hippocampus	male	train
GTEX-14JIY-0011-R1a-SM-68713	Brain_Hippocampus	male	test
GTEX-14PJO-0011-R1b-SM-6AJAK	Brain_Hippocampus	male	test
GTEX-14PN4-0011-R1b-SM-69LP8	Brain_Hippocampus	male	test
GTEX-15CHQ-0011-R1a-SM-COH27	Brain_Hippocampus	male	test
GTEX-16GPK-0011-R1b-SM-7EWDH	Brain_Hippocampus	male	test
GTEX-16XZZ-0011-R1a-SM-7LTAH	Brain_Hippocampus	male	test
GTEX-16YQH-0011-R1a-SM-7LT8R	Brain_Hippocampus	male	test
GTEX-16Z82-0011-R1b-SM-7EPHZ	Brain_Hippocampus	male	test
GTEX-17EVP-0011-R1a-SM-7DHLA	Brain_Hippocampus	male	test
GTEX-17EVQ-0011-R1a-SM-7189S	Brain_Hippocampus	male	test
GTEX-11GSP-0626-SM-5986T	Liver	female	female_test
GTEX-11ZTS-1426-SM-5EQMM	Liver	female	female_test
GTEX-11ZVC-0726-SM-5FQT9	Liver	female	female_test
GTEX-1269C-0626-SM-5FQSS	Liver	female	train
GTEX-12WSD-1426-SM-5GCN9	Liver	female	train
GTEX-12WSG-0626-SM-5FQTQ	Liver	female	train
GTEX-13113-1326-SM-5GCOI	Liver	female	train
GTEX-131YS-1626-SM-5HL6C	Liver	female	train
GTEX-132AR-0426-SM-5IFH8	Liver	female	train
GTEX-13N11-0926-SM-5IJG2	Liver	female	train
GTEX-13O3O-1826-SM-5IFGW	Liver	female	train
GTEX-13PVR-0126-SM-5S2PY	Liver	female	train
GTEX-13QJC-0726-SM-5RQJK	Liver	female	train
GTEX-13SLX-1226-SM-5S2Q6	Liver	female	train
GTEX-146FH-1526-SM-5NQBU	Liver	female	train
GTEX-148VI-0626-SM-5TDDH	Liver	female	train
GTEX-14A5I-1726-SM-5QGQ5	Liver	female	train
GTEX-14AS3-0126-SM-5Q5F4	Liver	female	train
GTEX-14DAQ-1726-SM-5S2R2	Liver	female	train
GTEX-14XAO-0226-SM-68728	Liver	female	train
GTEX-15DYW-1326-SM-6LPIV	Liver	female	train
GTEX-15ER7-1826-SM-6LLI7	Liver	female	train
GTEX-15SHU-1826-SM-7KUKS	Liver	female	train
GTEX-18A7A-1526-SM-72D69	Liver	female	train
GTEX-1A32A-0826-SM-72D5C	Liver	female	train
GTEX-1A8FM-1226-SM-7IGMD	Liver	female	train
GTEX-1AMFI-0826-SM-731DV	Liver	female	train
GTEX-1B932-1426-SM-793AN	Liver	female	train
GTEX-1B933-1226-SM-731DW	Liver	female	train
GTEX-1EWIQ-0726-SM-7MKFW	Liver	female	train
GTEX-1GF9X-0426-SM-7MKHN	Liver	female	train
GTEX-1GN1U-0926-SM-9WPPY	Liver	female	train
GTEX-1HBPH-2626-SM-A96TV	Liver	female	train
GTEX-1ICG6-1026-SM-B2LY6	Liver	female	train
GTEX-1J8EW-1626-SM-C1YQ8	Liver	female	train
GTEX-1K9T9-0726-SM-CXZJZ	Liver	female	train
GTEX-1LGRB-0626-SM-CNNQH	Liver	female	train
GTEX-1LH75-0926-SM-EAZ5C	Liver	female	train
GTEX-1QCLZ-1226-SM-EAZ49	Liver	female	train
GTEX-1QPFJ-1126-SM-E9U5V	Liver	female	train
GTEX-1R9JW-0826-SM-DPRZJ	Liver	female	train
GTEX-O5YV-0726-SM-EV798	Liver	female	train
GTEX-P78B-1326-SM-3P611	Liver	female	train
GTEX-PX3G-0826-SM-48TZS	Liver	female	train
GTEX-Q2AG-1126-SM-48U1P	Liver	female	train
GTEX-Q734-0326-SM-48U15	Liver	female	train
GTEX-R53T-0326-SM-48FEC	Liver	female	train
GTEX-RNOR-1426-SM-48FDJ	Liver	female	train
GTEX-RTLS-1326-SM-46MUN	Liver	female	train
GTEX-RU72-1426-SM-46MUF	Liver	female	train
GTEX-S32W-1926-SM-4AD63	Liver	female	train
GTEX-U3ZN-0226-SM-3DB8D	Liver	female	train
GTEX-WYVS-1926-SM-4PQZ2	Liver	female	train
GTEX-X4EO-1126-SM-4QARQ	Liver	female	test
GTEX-X4EP-1026-SM-4QAS5	Liver	female	test
GTEX-Y5LM-0426-SM-4VBRO	Liver	female	test
GTEX-Y5V5-0926-SM-4VBPZ	Liver	female	test
GTEX-YFC4-1526-SM-5IFJS	Liver	female	test
GTEX-ZF29-2026-SM-DNZYW	Liver	female	test
GTEX-ZF2S-3026-SM-4WWCH	Liver	female	test
GTEX-ZTPG-1426-SM-51MT3	Liver	female	test
GTEX-ZVT3-1626-SM-5GU66	Liver	female	test
GTEX-ZVT4-0626-SM-5E45T	Liver	female	test
GTEX-11DXY-0526-SM-5EGGQ	Liver	male	train
GTEX-11DXZ-0126-SM-5EGGY	Liver	male	train
GTEX-11EQ9-0526-SM-5A5JZ	Liver	male	train
GTEX-11NUK-1226-SM-5P9GM	Liver	male	train
GTEX-11NV4-1326-SM-5HL6V	Liver	male	train
GTEX-11OF3-0726-SM-5BC4Z	Liver	male	train
GTEX-11TT1-1726-SM-5EQLJ	Liver	male	train
GTEX-11TUW-1726-SM-5BC5C	Liver	male	train
GTEX-11WQC-0726-SM-5EQMR	Liver	male	train
GTEX-11ZUS-2526-SM-59872	Liver	male	train
GTEX-1212Z-0226-SM-59HLF	Liver	male	train
GTEX-12696-0826-SM-5EGGE	Liver	male	train
GTEX-12KS4-1326-SM-5LUB3	Liver	male	train
GTEX-12WSI-0226-SM-5GCNA	Liver	male	train
GTEX-12WSL-0226-SM-5CVMJ	Liver	male	train
GTEX-12WSM-0726-SM-5GCOW	Liver	male	train
GTEX-12ZZZ-1326-SM-59HKW	Liver	male	train
GTEX-13112-1426-SM-5EGH8	Liver	male	train
GTEX-131XE-0326-SM-5LZVO	Liver	male	train
GTEX-131XH-0626-SM-5LZWH	Liver	male	train
GTEX-132NY-0926-SM-5P9G3	Liver	male	train
GTEX-1399R-1226-SM-5P9GF	Liver	male	train
GTEX-1399T-0826-SM-5IFES	Liver	male	train
GTEX-139TS-1426-SM-5IFJD	Liver	male	train
GTEX-139TU-0826-SM-5IJFG	Liver	male	train
GTEX-139YR-0226-SM-5IFEM	Liver	male	train
GTEX-13FLV-0326-SM-5N9DJ	Liver	male	train
GTEX-13FTW-1126-SM-5J2NV	Liver	male	train
GTEX-13FTZ-0726-SM-5IFFY	Liver	male	train
GTEX-13N2G-0926-SM-5IFGJ	Liver	male	train
GTEX-13NYB-1026-SM-5IFH3	Liver	male	train
GTEX-13NZ9-1326-SM-5MR3V	Liver	male	train
GTEX-13NZB-0626-SM-5IFH6	Liver	male	train
GTEX-13O1R-2026-SM-5KM3N	Liver	male	train
GTEX-13OW6-2626-SM-5IFF2	Liver	male	train
GTEX-13PVQ-1526-SM-5IFEQ	Liver	male	train
GTEX-13VXU-0926-SM-5IFFH	Liver	male	train
GTEX-13X6J-1826-SM-5TDCT	Liver	male	train
GTEX-144GL-1426-SM-79OMA	Liver	male	train
GTEX-144GM-1326-SM-5LU5E	Liver	male	train
GTEX-145LU-1326-SM-5LU9N	Liver	male	train
GTEX-145MF-0826-SM-5QGQA	Liver	male	train
GTEX-145MO-2326-SM-5NQ9K	Liver	male	train
GTEX-14753-1626-SM-5NQ9L	Liver	male	train
GTEX-147F4-1426-SM-5LUA8	Liver	male	train
GTEX-147GR-1326-SM-7IGLB	Liver	male	train
GTEX-147JS-1126-SM-5RQIW	Liver	male	train
GTEX-1497J-0726-SM-5Q5D1	Liver	male	train
GTEX-14BIL-1326-SM-79OMR	Liver	male	train
GTEX-14C38-1526-SM-5RQJ7	Liver	male	train
GTEX-14E1K-0326-SM-5S2PE	Liver	male	test
GTEX-14E7W-1526-SM-6871X	Liver	male	test
GTEX-14JG1-1626-SM-664NH	Liver	male	test
GTEX-14PHX-0526-SM-664NW	Liver	male	test
GTEX-14PJO-1726-SM-68719	Liver	male	test
GTEX-15RJ7-2026-SM-6LPJ4	Liver	male	test
GTEX-15RJE-1126-SM-6LPI5	Liver	male	test
GTEX-15SZO-1226-SM-6LPIP	Liver	male	test
GTEX-17EVP-1026-SM-7IGOZ	Liver	male	test
GTEX-17F96-1226-SM-79OK2	Liver	male	test
GTEX-11TTK-1926-SM-5PNW8	Kidney_Cortex	female	female_test
GTEX-12WSG-0826-SM-5EQ5A	Kidney_Cortex	female	female_test
GTEX-1399S-0526-SM-5IJG8	Kidney_Cortex	female	female_test
GTEX-13OVI-1126-SM-5KLZF	Kidney_Cortex	female	train
GTEX-15DYW-2026-SM-6AJBD	Kidney_Cortex	female	train
GTEX-16MT8-1926-SM-7EPGL	Kidney_Cortex	female	train
GTEX-1A3MW-2226-SM-73KUX	Kidney_Cortex	female	train
GTEX-1A8FM-2026-SM-7P8RN	Kidney_Cortex	female	train
GTEX-1F48J-2226-SM-7MXTN	Kidney_Cortex	female	train
GTEX-1GN1U-2126-SM-AHZ4J	Kidney_Cortex	female	train
GTEX-1J1OQ-1426-SM-AHZ3P	Kidney_Cortex	female	train
GTEX-1K9T9-1826-SM-CXZK2	Kidney_Cortex	female	train
GTEX-1OJC4-2326-SM-DTXA5	Kidney_Cortex	female	train
GTEX-1R9PO-1626-SM-E6CPT	Kidney_Cortex	female	train
GTEX-O5YV-1226-SM-EV795	Kidney_Cortex	female	train
GTEX-QDT8-1726-SM-EYYV6	Kidney_Cortex	female	train
GTEX-Y5V5-1226-SM-EYYVP	Kidney_Cortex	female	train
GTEX-ZC5H-1726-SM-5HL7X	Kidney_Cortex	female	train
GTEX-ZYFG-1626-SM-5GZYY	Kidney_Cortex	female	train
GTEX-11GS4-2326-SM-5A5KS	Kidney_Cortex	male	train
GTEX-11OF3-1326-SM-5N9FJ	Kidney_Cortex	male	train
GTEX-12696-0926-SM-5FQTV	Kidney_Cortex	male	train
GTEX-13112-2126-SM-5GCO4	Kidney_Cortex	male	train
GTEX-13NYB-1726-SM-5N9G2	Kidney_Cortex	male	train
GTEX-13O1R-2526-SM-5N9FW	Kidney_Cortex	male	train
GTEX-13OVL-1826-SM-5KLZR	Kidney_Cortex	male	train
GTEX-13OW6-1826-SM-5N9F9	Kidney_Cortex	male	train
GTEX-13RTJ-2226-SM-5S2Q1	Kidney_Cortex	male	train
GTEX-145MN-0326-SM-5QGQI	Kidney_Cortex	male	train
GTEX-147F4-2626-SM-5Q5CS	Kidney_Cortex	male	train
GTEX-1497J-0826-SM-5NQAJ	Kidney_Cortex	male	train
GTEX-14C39-2126-SM-664OH	Kidney_Cortex	male	train
GTEX-14C5O-2026-SM-5YYB1	Kidney_Cortex	male	train
GTEX-14E6D-2526-SM-5YYA9	Kidney_Cortex	male	train
GTEX-15CHQ-2126-SM-6871M	Kidney_Cortex	male	train
GTEX-17F96-1926-SM-7MGWY	Kidney_Cortex	male	train
GTEX-17F97-1926-SM-7IGM4	Kidney_Cortex	male	train
GTEX-17HHY-2326-SM-7KFSR	Kidney_Cortex	male	train
GTEX-1AX8Z-2326-SM-731CR	Kidney_Cortex	male	train
GTEX-1BAJH-1826-SM-731DA	Kidney_Cortex	male	train
GTEX-1C6VQ-2326-SM-7IGN1	Kidney_Cortex	male	train
GTEX-1CB4J-1926-SM-7MGX8	Kidney_Cortex	male	train
GTEX-1E2YA-1626-SM-7MGXS	Kidney_Cortex	male	train
GTEX-1EKGG-2226-SM-7IGOA	Kidney_Cortex	male	train
GTEX-1GF9V-1926-SM-9JGHE	Kidney_Cortex	male	train
GTEX-1GF9W-1326-SM-7P8PX	Kidney_Cortex	male	train
GTEX-1GMR3-2426-SM-7MXV2	Kidney_Cortex	male	train
GTEX-1GTWX-1826-SM-9QEHG	Kidney_Cortex	male	train
GTEX-1H3NZ-2126-SM-9WPQ6	Kidney_Cortex	male	train
GTEX-1H3VY-1926-SM-9JGHJ	Kidney_Cortex	male	train
GTEX-1HB9E-1826-SM-D4P33	Kidney_Cortex	male	train
GTEX-1HBPI-2026-SM-CE6RZ	Kidney_Cortex	male	train
GTEX-1HCU7-1826-SM-A9G2A	Kidney_Cortex	male	train
GTEX-1I1GP-1926-SM-CNNQU	Kidney_Cortex	male	train
GTEX-1IKK5-0926-SM-A9G2U	Kidney_Cortex	male	train
GTEX-1IL2V-1826-SM-ARU7R	Kidney_Cortex	male	train
GTEX-1JJ6O-2526-SM-AHZ3J	Kidney_Cortex	male	train
GTEX-1JMLX-1526-SM-AHZ3N	Kidney_Cortex	male	train
GTEX-1JMPZ-1226-SM-ARU8Y	Kidney_Cortex	male	train
GTEX-1JMQJ-1726-SM-E9U4V	Kidney_Cortex	male	train
GTEX-1JMQK-1926-SM-CJI3B	Kidney_Cortex	male	train
GTEX-1KWVE-0826-SM-CXZKO	Kidney_Cortex	male	train
GTEX-1LG7Y-2726-SM-D5OVW	Kidney_Cortex	male	train
GTEX-1MUQO-2526-SM-E9TJN	Kidney_Cortex	male	train
GTEX-1N2DW-1826-SM-EAZ54	Kidney_Cortex	male	train
GTEX-1N2EF-1426-SM-EXUSH	Kidney_Cortex	male	train
GTEX-1NV8Z-2226-SM-EXOJ2	Kidney_Cortex	male	train
GTEX-1PWST-2226-SM-EVR3G	Kidney_Cortex	male	train
GTEX-1QP6S-1526-SM-EXUSG	Kidney_Cortex	male	train
GTEX-NPJ8-2226-SM-3TW8D	Kidney_Cortex	male	test
GTEX-P4QS-1126-SM-3NMD5	Kidney_Cortex	male	test
GTEX-QDVN-1626-SM-48TZC	Kidney_Cortex	male	test
GTEX-QLQW-1626-SM-CMKFE	Kidney_Cortex	male	test
GTEX-REY6-1826-SM-EAZAT	Kidney_Cortex	male	test
GTEX-RN64-1626-SM-48FD7	Kidney_Cortex	male	test
GTEX-S33H-1426-SM-EZ6L7	Kidney_Cortex	male	test
GTEX-T5JC-1526-SM-4DM68	Kidney_Cortex	male	test
GTEX-T6MN-1826-SM-EXOHN	Kidney_Cortex	male	test
GTEX-XPVG-0526-SM-4B65N	Kidney_Cortex	male	test
